"id","country_id:id","state_id:id","l10n_mx_edi_code","name","name@es_419"
"res_city_mx_oax_209","base.mx","base.state_mx_oax","209","San Juan Mixtepec -Dto. 26 - ","San Juan Mixtepec -Dto. 26 - "
"res_city_mx_oax_210","base.mx","base.state_mx_oax","210","San Juan Ñumí","San Juan Ñumí"
"res_city_mx_oax_211","base.mx","base.state_mx_oax","211","San Juan Ozolotepec","San Juan Ozolotepec"
"res_city_mx_oax_212","base.mx","base.state_mx_oax","212","San Juan Petlapa","San Juan Petlapa"
"res_city_mx_oax_213","base.mx","base.state_mx_oax","213","San Juan Quiahije","San Juan Quiahije"
"res_city_mx_oax_214","base.mx","base.state_mx_oax","214","San Juan Quiotepec","San Juan Quiotepec"
"res_city_mx_oax_215","base.mx","base.state_mx_oax","215","San Juan Sayultepec","San Juan Sayultepec"
"res_city_mx_oax_216","base.mx","base.state_mx_oax","216","San Juan Tabaá","San Juan Tabaá"
"res_city_mx_oax_217","base.mx","base.state_mx_oax","217","San Juan Tamazola","San Juan Tamazola"
"res_city_mx_oax_218","base.mx","base.state_mx_oax","218","San Juan Teita","San Juan Teita"
"res_city_mx_oax_219","base.mx","base.state_mx_oax","219","San Juan Teitipac","San Juan Teitipac"
"res_city_mx_oax_220","base.mx","base.state_mx_oax","220","San Juan Tepeuxila","San Juan Tepeuxila"
"res_city_mx_oax_221","base.mx","base.state_mx_oax","221","San Juan Teposcolula","San Juan Teposcolula"
"res_city_mx_oax_222","base.mx","base.state_mx_oax","222","San Juan Yaeé","San Juan Yaeé"
"res_city_mx_oax_223","base.mx","base.state_mx_oax","223","San Juan Yatzona","San Juan Yatzona"
"res_city_mx_oax_224","base.mx","base.state_mx_oax","224","San Juan Yucuita","San Juan Yucuita"
"res_city_mx_oax_225","base.mx","base.state_mx_oax","225","San Lorenzo","San Lorenzo"
"res_city_mx_oax_226","base.mx","base.state_mx_oax","226","San Lorenzo Albarradas","San Lorenzo Albarradas"
"res_city_mx_oax_227","base.mx","base.state_mx_oax","227","San Lorenzo Cacaotepec","San Lorenzo Cacaotepec"
"res_city_mx_oax_228","base.mx","base.state_mx_oax","228","San Lorenzo Cuaunecuiltitla","San Lorenzo Cuaunecuiltitla"
"res_city_mx_oax_229","base.mx","base.state_mx_oax","229","San Lorenzo Texmelúcan","San Lorenzo Texmelúcan"
"res_city_mx_oax_230","base.mx","base.state_mx_oax","230","San Lorenzo Victoria","San Lorenzo Victoria"
"res_city_mx_oax_231","base.mx","base.state_mx_oax","231","San Lucas Camotlán","San Lucas Camotlán"
"res_city_mx_oax_232","base.mx","base.state_mx_oax","232","San Lucas Ojitlán","San Lucas Ojitlán"
"res_city_mx_oax_233","base.mx","base.state_mx_oax","233","San Lucas Quiaviní","San Lucas Quiaviní"
"res_city_mx_oax_234","base.mx","base.state_mx_oax","234","San Lucas Zoquiápam","San Lucas Zoquiápam"
"res_city_mx_oax_235","base.mx","base.state_mx_oax","235","San Luis Amatlán","San Luis Amatlán"
"res_city_mx_oax_236","base.mx","base.state_mx_oax","236","San Marcial Ozolotepec","San Marcial Ozolotepec"
"res_city_mx_oax_237","base.mx","base.state_mx_oax","237","San Marcos Arteaga","San Marcos Arteaga"
"res_city_mx_oax_238","base.mx","base.state_mx_oax","238","San Martín de los Cansecos","San Martín de los Cansecos"
"res_city_mx_oax_239","base.mx","base.state_mx_oax","239","San Martín Huamelúlpam","San Martín Huamelúlpam"
"res_city_mx_oax_240","base.mx","base.state_mx_oax","240","San Martín Itunyoso","San Martín Itunyoso"
"res_city_mx_oax_241","base.mx","base.state_mx_oax","241","San Martín Lachilá","San Martín Lachilá"
"res_city_mx_oax_242","base.mx","base.state_mx_oax","242","San Martín Peras","San Martín Peras"
"res_city_mx_oax_243","base.mx","base.state_mx_oax","243","San Martín Tilcajete","San Martín Tilcajete"
"res_city_mx_oax_244","base.mx","base.state_mx_oax","244","San Martín Toxpalan","San Martín Toxpalan"
"res_city_mx_oax_245","base.mx","base.state_mx_oax","245","San Martín Zacatepec","San Martín Zacatepec"
"res_city_mx_oax_246","base.mx","base.state_mx_oax","246","San Mateo Cajonos","San Mateo Cajonos"
"res_city_mx_oax_247","base.mx","base.state_mx_oax","247","Capulálpam de Méndez","Capulálpam de Méndez"
"res_city_mx_oax_248","base.mx","base.state_mx_oax","248","San Mateo del Mar","San Mateo del Mar"
"res_city_mx_oax_249","base.mx","base.state_mx_oax","249","San Mateo Yoloxochitlán","San Mateo Yoloxochitlán"
"res_city_mx_oax_250","base.mx","base.state_mx_oax","250","San Mateo Etlatongo","San Mateo Etlatongo"
"res_city_mx_oax_251","base.mx","base.state_mx_oax","251","San Mateo Nejápam","San Mateo Nejápam"
"res_city_mx_oax_252","base.mx","base.state_mx_oax","252","San Mateo Peñasco","San Mateo Peñasco"
"res_city_mx_oax_253","base.mx","base.state_mx_oax","253","San Mateo Piñas","San Mateo Piñas"
"res_city_mx_oax_254","base.mx","base.state_mx_oax","254","San Mateo Río Hondo","San Mateo Río Hondo"
"res_city_mx_oax_255","base.mx","base.state_mx_oax","255","San Mateo Sindihui","San Mateo Sindihui"
"res_city_mx_oax_256","base.mx","base.state_mx_oax","256","San Mateo Tlapiltepec","San Mateo Tlapiltepec"
"res_city_mx_oax_257","base.mx","base.state_mx_oax","257","San Melchor Betaza","San Melchor Betaza"
"res_city_mx_oax_258","base.mx","base.state_mx_oax","258","San Miguel Achiutla","San Miguel Achiutla"
"res_city_mx_oax_259","base.mx","base.state_mx_oax","259","San Miguel Ahuehuetitlán","San Miguel Ahuehuetitlán"
"res_city_mx_oax_260","base.mx","base.state_mx_oax","260","San Miguel Aloápam","San Miguel Aloápam"
"res_city_mx_oax_261","base.mx","base.state_mx_oax","261","San Miguel Amatitlán","San Miguel Amatitlán"
"res_city_mx_oax_262","base.mx","base.state_mx_oax","262","San Miguel Amatlán","San Miguel Amatlán"
"res_city_mx_oax_263","base.mx","base.state_mx_oax","263","San Miguel Coatlán","San Miguel Coatlán"
"res_city_mx_oax_264","base.mx","base.state_mx_oax","264","San Miguel Chicahua","San Miguel Chicahua"
"res_city_mx_oax_265","base.mx","base.state_mx_oax","265","San Miguel Chimalapa","San Miguel Chimalapa"
"res_city_mx_oax_266","base.mx","base.state_mx_oax","266","San Miguel del Puerto","San Miguel del Puerto"
"res_city_mx_oax_267","base.mx","base.state_mx_oax","267","San Miguel del Río","San Miguel del Río"
"res_city_mx_oax_268","base.mx","base.state_mx_oax","268","San Miguel Ejutla","San Miguel Ejutla"
"res_city_mx_oax_269","base.mx","base.state_mx_oax","269","San Miguel el Grande","San Miguel el Grande"
"res_city_mx_oax_270","base.mx","base.state_mx_oax","270","San Miguel Huautla","San Miguel Huautla"
"res_city_mx_oax_271","base.mx","base.state_mx_oax","271","San Miguel Mixtepec","San Miguel Mixtepec"
"res_city_mx_oax_272","base.mx","base.state_mx_oax","272","San Miguel Panixtlahuaca","San Miguel Panixtlahuaca"
"res_city_mx_oax_273","base.mx","base.state_mx_oax","273","San Miguel Peras","San Miguel Peras"
"res_city_mx_oax_274","base.mx","base.state_mx_oax","274","San Miguel Piedras","San Miguel Piedras"
"res_city_mx_oax_275","base.mx","base.state_mx_oax","275","San Miguel Quetzaltepec","San Miguel Quetzaltepec"
"res_city_mx_oax_276","base.mx","base.state_mx_oax","276","San Miguel Santa Flor","San Miguel Santa Flor"
"res_city_mx_oax_277","base.mx","base.state_mx_oax","277","Villa Sola de Vega","Villa Sola de Vega"
"res_city_mx_oax_278","base.mx","base.state_mx_oax","278","San Miguel Soyaltepec","San Miguel Soyaltepec"
"res_city_mx_oax_279","base.mx","base.state_mx_oax","279","San Miguel Suchixtepec","San Miguel Suchixtepec"
"res_city_mx_oax_280","base.mx","base.state_mx_oax","280","Villa Talea de Castro","Villa Talea de Castro"
"res_city_mx_oax_281","base.mx","base.state_mx_oax","281","San Miguel Tecomatlán","San Miguel Tecomatlán"
"res_city_mx_oax_282","base.mx","base.state_mx_oax","282","San Miguel Tenango","San Miguel Tenango"
"res_city_mx_oax_283","base.mx","base.state_mx_oax","283","San Miguel Tequixtepec","San Miguel Tequixtepec"
"res_city_mx_oax_284","base.mx","base.state_mx_oax","284","San Miguel Tilquiápam","San Miguel Tilquiápam"
"res_city_mx_oax_285","base.mx","base.state_mx_oax","285","San Miguel Tlacamama","San Miguel Tlacamama"
"res_city_mx_oax_286","base.mx","base.state_mx_oax","286","San Miguel Tlacotepec","San Miguel Tlacotepec"
"res_city_mx_oax_287","base.mx","base.state_mx_oax","287","San Miguel Tulancingo","San Miguel Tulancingo"
"res_city_mx_oax_288","base.mx","base.state_mx_oax","288","San Miguel Yotao","San Miguel Yotao"
"res_city_mx_oax_289","base.mx","base.state_mx_oax","289","San Nicolás","San Nicolás"
"res_city_mx_oax_290","base.mx","base.state_mx_oax","290","San Nicolás Hidalgo","San Nicolás Hidalgo"
"res_city_mx_oax_291","base.mx","base.state_mx_oax","291","San Pablo Coatlán","San Pablo Coatlán"
"res_city_mx_oax_292","base.mx","base.state_mx_oax","292","San Pablo Cuatro Venados","San Pablo Cuatro Venados"
"res_city_mx_oax_293","base.mx","base.state_mx_oax","293","San Pablo Etla","San Pablo Etla"
"res_city_mx_oax_294","base.mx","base.state_mx_oax","294","San Pablo Huitzo","San Pablo Huitzo"
"res_city_mx_oax_295","base.mx","base.state_mx_oax","295","San Pablo Huixtepec","San Pablo Huixtepec"
"res_city_mx_oax_296","base.mx","base.state_mx_oax","296","San Pablo Macuiltianguis","San Pablo Macuiltianguis"
"res_city_mx_oax_297","base.mx","base.state_mx_oax","297","San Pablo Tijaltepec","San Pablo Tijaltepec"
"res_city_mx_oax_298","base.mx","base.state_mx_oax","298","San Pablo Villa de Mitla","San Pablo Villa de Mitla"
"res_city_mx_oax_299","base.mx","base.state_mx_oax","299","San Pablo Yaganiza","San Pablo Yaganiza"
"res_city_mx_oax_300","base.mx","base.state_mx_oax","300","San Pedro Amuzgos","San Pedro Amuzgos"
"res_city_mx_oax_301","base.mx","base.state_mx_oax","301","San Pedro Apóstol","San Pedro Apóstol"
"res_city_mx_oax_302","base.mx","base.state_mx_oax","302","San Pedro Atoyac","San Pedro Atoyac"
"res_city_mx_oax_303","base.mx","base.state_mx_oax","303","San Pedro Cajonos","San Pedro Cajonos"
"res_city_mx_oax_304","base.mx","base.state_mx_oax","304","San Pedro Coxcaltepec Cántaros","San Pedro Coxcaltepec Cántaros"
"res_city_mx_oax_305","base.mx","base.state_mx_oax","305","San Pedro Comitancillo","San Pedro Comitancillo"
"res_city_mx_oax_306","base.mx","base.state_mx_oax","306","San Pedro el Alto","San Pedro el Alto"
"res_city_mx_oax_307","base.mx","base.state_mx_oax","307","San Pedro Huamelula","San Pedro Huamelula"
"res_city_mx_oax_308","base.mx","base.state_mx_oax","308","San Pedro Huilotepec","San Pedro Huilotepec"
"res_city_mx_oax_309","base.mx","base.state_mx_oax","309","San Pedro Ixcatlán","San Pedro Ixcatlán"
"res_city_mx_oax_310","base.mx","base.state_mx_oax","310","San Pedro Ixtlahuaca","San Pedro Ixtlahuaca"
"res_city_mx_oax_311","base.mx","base.state_mx_oax","311","San Pedro Jaltepetongo","San Pedro Jaltepetongo"
"res_city_mx_oax_312","base.mx","base.state_mx_oax","312","San Pedro Jicayán","San Pedro Jicayán"
"res_city_mx_oax_313","base.mx","base.state_mx_oax","313","San Pedro Jocotipac","San Pedro Jocotipac"
"res_city_mx_oax_314","base.mx","base.state_mx_oax","314","San Pedro Juchatengo","San Pedro Juchatengo"
"res_city_mx_oax_315","base.mx","base.state_mx_oax","315","San Pedro Mártir","San Pedro Mártir"
"res_city_mx_oax_316","base.mx","base.state_mx_oax","316","San Pedro Mártir Quiechapa","San Pedro Mártir Quiechapa"
"res_city_mx_oax_317","base.mx","base.state_mx_oax","317","San Pedro Mártir Yucuxaco","San Pedro Mártir Yucuxaco"
"res_city_mx_oax_318","base.mx","base.state_mx_oax","318","San Pedro Mixtepec -Dto. 22 - ","San Pedro Mixtepec -Dto. 22 - "
"res_city_mx_oax_319","base.mx","base.state_mx_oax","319","San Pedro Mixtepec -Dto. 26 - ","San Pedro Mixtepec -Dto. 26 - "
"res_city_mx_oax_320","base.mx","base.state_mx_oax","320","San Pedro Molinos","San Pedro Molinos"
"res_city_mx_oax_321","base.mx","base.state_mx_oax","321","San Pedro Nopala","San Pedro Nopala"
"res_city_mx_oax_322","base.mx","base.state_mx_oax","322","San Pedro Ocopetatillo","San Pedro Ocopetatillo"
"res_city_mx_oax_323","base.mx","base.state_mx_oax","323","San Pedro Ocotepec","San Pedro Ocotepec"
"res_city_mx_oax_324","base.mx","base.state_mx_oax","324","San Pedro Pochutla","San Pedro Pochutla"
"res_city_mx_oax_325","base.mx","base.state_mx_oax","325","San Pedro Quiatoni","San Pedro Quiatoni"
"res_city_mx_oax_326","base.mx","base.state_mx_oax","326","San Pedro Sochiápam","San Pedro Sochiápam"
"res_city_mx_oax_327","base.mx","base.state_mx_oax","327","San Pedro Tapanatepec","San Pedro Tapanatepec"
"res_city_mx_oax_328","base.mx","base.state_mx_oax","328","San Pedro Taviche","San Pedro Taviche"
"res_city_mx_oax_329","base.mx","base.state_mx_oax","329","San Pedro Teozacoalco","San Pedro Teozacoalco"
"res_city_mx_oax_330","base.mx","base.state_mx_oax","330","San Pedro Teutila","San Pedro Teutila"
"res_city_mx_oax_331","base.mx","base.state_mx_oax","331","San Pedro Tidaá","San Pedro Tidaá"
"res_city_mx_oax_332","base.mx","base.state_mx_oax","332","San Pedro Topiltepec","San Pedro Topiltepec"
"res_city_mx_oax_333","base.mx","base.state_mx_oax","333","San Pedro Totolápam","San Pedro Totolápam"
"res_city_mx_oax_334","base.mx","base.state_mx_oax","334","Villa de Tututepec de Melchor Ocampo","Villa de Tututepec de Melchor Ocampo"
"res_city_mx_oax_335","base.mx","base.state_mx_oax","335","San Pedro Yaneri","San Pedro Yaneri"
"res_city_mx_oax_336","base.mx","base.state_mx_oax","336","San Pedro Yólox","San Pedro Yólox"
"res_city_mx_oax_337","base.mx","base.state_mx_oax","337","San Pedro y San Pablo Ayutla","San Pedro y San Pablo Ayutla"
"res_city_mx_oax_338","base.mx","base.state_mx_oax","338","Villa de Etla","Villa de Etla"
"res_city_mx_oax_339","base.mx","base.state_mx_oax","339","San Pedro y San Pablo Teposcolula","San Pedro y San Pablo Teposcolula"
"res_city_mx_oax_340","base.mx","base.state_mx_oax","340","San Pedro y San Pablo Tequixtepec","San Pedro y San Pablo Tequixtepec"
"res_city_mx_oax_341","base.mx","base.state_mx_oax","341","San Pedro Yucunama","San Pedro Yucunama"
"res_city_mx_oax_342","base.mx","base.state_mx_oax","342","San Raymundo Jalpan","San Raymundo Jalpan"
"res_city_mx_oax_343","base.mx","base.state_mx_oax","343","San Sebastián Abasolo","San Sebastián Abasolo"
"res_city_mx_oax_344","base.mx","base.state_mx_oax","344","San Sebastián Coatlán","San Sebastián Coatlán"
"res_city_mx_oax_345","base.mx","base.state_mx_oax","345","San Sebastián Ixcapa","San Sebastián Ixcapa"
"res_city_mx_oax_346","base.mx","base.state_mx_oax","346","San Sebastián Nicananduta","San Sebastián Nicananduta"
"res_city_mx_oax_347","base.mx","base.state_mx_oax","347","San Sebastián Río Hondo","San Sebastián Río Hondo"
"res_city_mx_oax_348","base.mx","base.state_mx_oax","348","San Sebastián Tecomaxtlahuaca","San Sebastián Tecomaxtlahuaca"
"res_city_mx_oax_349","base.mx","base.state_mx_oax","349","San Sebastián Teitipac","San Sebastián Teitipac"
"res_city_mx_oax_350","base.mx","base.state_mx_oax","350","San Sebastián Tutla","San Sebastián Tutla"
"res_city_mx_oax_351","base.mx","base.state_mx_oax","351","San Simón Almolongas","San Simón Almolongas"
"res_city_mx_oax_352","base.mx","base.state_mx_oax","352","San Simón Zahuatlán","San Simón Zahuatlán"
"res_city_mx_oax_353","base.mx","base.state_mx_oax","353","Santa Ana","Santa Ana"
"res_city_mx_oax_354","base.mx","base.state_mx_oax","354","Santa Ana Ateixtlahuaca","Santa Ana Ateixtlahuaca"
"res_city_mx_oax_355","base.mx","base.state_mx_oax","355","Santa Ana Cuauhtémoc","Santa Ana Cuauhtémoc"
"res_city_mx_oax_356","base.mx","base.state_mx_oax","356","Santa Ana del Valle","Santa Ana del Valle"
"res_city_mx_oax_357","base.mx","base.state_mx_oax","357","Santa Ana Tavela","Santa Ana Tavela"
"res_city_mx_oax_358","base.mx","base.state_mx_oax","358","Santa Ana Tlapacoyan","Santa Ana Tlapacoyan"
"res_city_mx_oax_359","base.mx","base.state_mx_oax","359","Santa Ana Yareni","Santa Ana Yareni"
"res_city_mx_oax_360","base.mx","base.state_mx_oax","360","Santa Ana Zegache","Santa Ana Zegache"
"res_city_mx_oax_361","base.mx","base.state_mx_oax","361","Santa Catalina Quierí","Santa Catalina Quierí"
"res_city_mx_oax_362","base.mx","base.state_mx_oax","362","Santa Catarina Cuixtla","Santa Catarina Cuixtla"
"res_city_mx_oax_363","base.mx","base.state_mx_oax","363","Santa Catarina Ixtepeji","Santa Catarina Ixtepeji"
"res_city_mx_oax_364","base.mx","base.state_mx_oax","364","Santa Catarina Juquila","Santa Catarina Juquila"
"res_city_mx_oax_365","base.mx","base.state_mx_oax","365","Santa Catarina Lachatao","Santa Catarina Lachatao"
"res_city_mx_oax_366","base.mx","base.state_mx_oax","366","Santa Catarina Loxicha","Santa Catarina Loxicha"
"res_city_mx_oax_367","base.mx","base.state_mx_oax","367","Santa Catarina Mechoacán","Santa Catarina Mechoacán"
"res_city_mx_oax_368","base.mx","base.state_mx_oax","368","Santa Catarina Minas","Santa Catarina Minas"
"res_city_mx_oax_369","base.mx","base.state_mx_oax","369","Santa Catarina Quiané","Santa Catarina Quiané"
"res_city_mx_oax_370","base.mx","base.state_mx_oax","370","Santa Catarina Tayata","Santa Catarina Tayata"
"res_city_mx_oax_371","base.mx","base.state_mx_oax","371","Santa Catarina Ticuá","Santa Catarina Ticuá"
"res_city_mx_oax_372","base.mx","base.state_mx_oax","372","Santa Catarina Yosonotú","Santa Catarina Yosonotú"
"res_city_mx_oax_373","base.mx","base.state_mx_oax","373","Santa Catarina Zapoquila","Santa Catarina Zapoquila"
"res_city_mx_oax_374","base.mx","base.state_mx_oax","374","Santa Cruz Acatepec","Santa Cruz Acatepec"
"res_city_mx_oax_375","base.mx","base.state_mx_oax","375","Santa Cruz Amilpas","Santa Cruz Amilpas"
"res_city_mx_oax_376","base.mx","base.state_mx_oax","376","Santa Cruz de Bravo","Santa Cruz de Bravo"
"res_city_mx_oax_377","base.mx","base.state_mx_oax","377","Santa Cruz Itundujia","Santa Cruz Itundujia"
"res_city_mx_oax_378","base.mx","base.state_mx_oax","378","Santa Cruz Mixtepec","Santa Cruz Mixtepec"
"res_city_mx_oax_379","base.mx","base.state_mx_oax","379","Santa Cruz Nundaco","Santa Cruz Nundaco"
"res_city_mx_oax_380","base.mx","base.state_mx_oax","380","Santa Cruz Papalutla","Santa Cruz Papalutla"
"res_city_mx_oax_381","base.mx","base.state_mx_oax","381","Santa Cruz Tacache de Mina","Santa Cruz Tacache de Mina"
"res_city_mx_oax_382","base.mx","base.state_mx_oax","382","Santa Cruz Tacahua","Santa Cruz Tacahua"
"res_city_mx_oax_383","base.mx","base.state_mx_oax","383","Santa Cruz Tayata","Santa Cruz Tayata"
"res_city_mx_oax_384","base.mx","base.state_mx_oax","384","Santa Cruz Xitla","Santa Cruz Xitla"
"res_city_mx_oax_385","base.mx","base.state_mx_oax","385","Santa Cruz Xoxocotlán","Santa Cruz Xoxocotlán"
"res_city_mx_oax_386","base.mx","base.state_mx_oax","386","Santa Cruz Zenzontepec","Santa Cruz Zenzontepec"
"res_city_mx_oax_387","base.mx","base.state_mx_oax","387","Santa Gertrudis","Santa Gertrudis"
"res_city_mx_oax_388","base.mx","base.state_mx_oax","388","Santa Inés del Monte","Santa Inés del Monte"
"res_city_mx_oax_389","base.mx","base.state_mx_oax","389","Santa Inés Yatzeche","Santa Inés Yatzeche"
"res_city_mx_oax_390","base.mx","base.state_mx_oax","390","Santa Lucía del Camino","Santa Lucía del Camino"
"res_city_mx_oax_391","base.mx","base.state_mx_oax","391","Santa Lucía Miahuatlán","Santa Lucía Miahuatlán"
"res_city_mx_oax_392","base.mx","base.state_mx_oax","392","Santa Lucía Monteverde","Santa Lucía Monteverde"
"res_city_mx_oax_393","base.mx","base.state_mx_oax","393","Santa Lucía Ocotlán","Santa Lucía Ocotlán"
"res_city_mx_oax_394","base.mx","base.state_mx_oax","394","Santa María Alotepec","Santa María Alotepec"
"res_city_mx_oax_395","base.mx","base.state_mx_oax","395","Santa María Apazco","Santa María Apazco"
"res_city_mx_oax_396","base.mx","base.state_mx_oax","396","Santa María la Asunción","Santa María la Asunción"
"res_city_mx_oax_397","base.mx","base.state_mx_oax","397","Heroica Ciudad de Tlaxiaco","Heroica Ciudad de Tlaxiaco"
"res_city_mx_oax_398","base.mx","base.state_mx_oax","398","Ayoquezco de Aldama","Ayoquezco de Aldama"
"res_city_mx_oax_399","base.mx","base.state_mx_oax","399","Santa María Atzompa","Santa María Atzompa"
"res_city_mx_oax_400","base.mx","base.state_mx_oax","400","Santa María Camotlán","Santa María Camotlán"
"res_city_mx_oax_401","base.mx","base.state_mx_oax","401","Santa María Colotepec","Santa María Colotepec"
"res_city_mx_oax_402","base.mx","base.state_mx_oax","402","Santa María Cortijo","Santa María Cortijo"
"res_city_mx_oax_403","base.mx","base.state_mx_oax","403","Santa María Coyotepec","Santa María Coyotepec"
"res_city_mx_oax_404","base.mx","base.state_mx_oax","404","Santa María Chachoápam","Santa María Chachoápam"
"res_city_mx_oax_405","base.mx","base.state_mx_oax","405","Villa de Chilapa de Díaz","Villa de Chilapa de Díaz"
"res_city_mx_oax_406","base.mx","base.state_mx_oax","406","Santa María Chilchotla","Santa María Chilchotla"
"res_city_mx_oax_407","base.mx","base.state_mx_oax","407","Santa María Chimalapa","Santa María Chimalapa"
"res_city_mx_oax_408","base.mx","base.state_mx_oax","408","Santa María del Rosario","Santa María del Rosario"
"res_city_mx_oax_409","base.mx","base.state_mx_oax","409","Santa María del Tule","Santa María del Tule"
"res_city_mx_oax_410","base.mx","base.state_mx_oax","410","Santa María Ecatepec","Santa María Ecatepec"
"res_city_mx_oax_411","base.mx","base.state_mx_oax","411","Santa María Guelacé","Santa María Guelacé"
"res_city_mx_oax_412","base.mx","base.state_mx_oax","412","Santa María Guienagati","Santa María Guienagati"
"res_city_mx_oax_413","base.mx","base.state_mx_oax","413","Santa María Huatulco","Santa María Huatulco"
"res_city_mx_oax_414","base.mx","base.state_mx_oax","414","Santa María Huazolotitlán","Santa María Huazolotitlán"
"res_city_mx_oax_415","base.mx","base.state_mx_oax","415","Santa María Ipalapa","Santa María Ipalapa"
"res_city_mx_oax_416","base.mx","base.state_mx_oax","416","Santa María Ixcatlán","Santa María Ixcatlán"
"res_city_mx_oax_417","base.mx","base.state_mx_oax","417","Santa María Jacatepec","Santa María Jacatepec"
"res_city_mx_oax_418","base.mx","base.state_mx_oax","418","Santa María Jalapa del Marqués","Santa María Jalapa del Marqués"
"res_city_mx_oax_419","base.mx","base.state_mx_oax","419","Santa María Jaltianguis","Santa María Jaltianguis"
"res_city_mx_oax_420","base.mx","base.state_mx_oax","420","Santa María Lachixío","Santa María Lachixío"
"res_city_mx_oax_421","base.mx","base.state_mx_oax","421","Santa María Mixtequilla","Santa María Mixtequilla"
"res_city_mx_oax_422","base.mx","base.state_mx_oax","422","Santa María Nativitas","Santa María Nativitas"
"res_city_mx_oax_423","base.mx","base.state_mx_oax","423","Santa María Nduayaco","Santa María Nduayaco"
"res_city_mx_oax_424","base.mx","base.state_mx_oax","424","Santa María Ozolotepec","Santa María Ozolotepec"
"res_city_mx_oax_425","base.mx","base.state_mx_oax","425","Santa María Pápalo","Santa María Pápalo"
"res_city_mx_oax_426","base.mx","base.state_mx_oax","426","Santa María Peñoles","Santa María Peñoles"
"res_city_mx_oax_427","base.mx","base.state_mx_oax","427","Santa María Petapa","Santa María Petapa"
"res_city_mx_oax_428","base.mx","base.state_mx_oax","428","Santa María Quiegolani","Santa María Quiegolani"
"res_city_mx_oax_429","base.mx","base.state_mx_oax","429","Santa María Sola","Santa María Sola"
"res_city_mx_oax_430","base.mx","base.state_mx_oax","430","Santa María Tataltepec","Santa María Tataltepec"
"res_city_mx_oax_431","base.mx","base.state_mx_oax","431","Santa María Tecomavaca","Santa María Tecomavaca"
"res_city_mx_oax_432","base.mx","base.state_mx_oax","432","Santa María Temaxcalapa","Santa María Temaxcalapa"
"res_city_mx_oax_433","base.mx","base.state_mx_oax","433","Santa María Temaxcaltepec","Santa María Temaxcaltepec"
"res_city_mx_oax_434","base.mx","base.state_mx_oax","434","Santa María Teopoxco","Santa María Teopoxco"
"res_city_mx_oax_435","base.mx","base.state_mx_oax","435","Santa María Tepantlali","Santa María Tepantlali"
"res_city_mx_oax_436","base.mx","base.state_mx_oax","436","Santa María Texcatitlán","Santa María Texcatitlán"
"res_city_mx_oax_437","base.mx","base.state_mx_oax","437","Santa María Tlahuitoltepec","Santa María Tlahuitoltepec"
"res_city_mx_oax_438","base.mx","base.state_mx_oax","438","Santa María Tlalixtac","Santa María Tlalixtac"
"res_city_mx_oax_439","base.mx","base.state_mx_oax","439","Santa María Tonameca","Santa María Tonameca"
"res_city_mx_oax_440","base.mx","base.state_mx_oax","440","Santa María Totolapilla","Santa María Totolapilla"
"res_city_mx_oax_441","base.mx","base.state_mx_oax","441","Santa María Xadani","Santa María Xadani"
"res_city_mx_oax_442","base.mx","base.state_mx_oax","442","Santa María Yalina","Santa María Yalina"
"res_city_mx_oax_443","base.mx","base.state_mx_oax","443","Santa María Yavesía","Santa María Yavesía"
"res_city_mx_oax_444","base.mx","base.state_mx_oax","444","Santa María Yolotepec","Santa María Yolotepec"
"res_city_mx_oax_445","base.mx","base.state_mx_oax","445","Santa María Yosoyúa","Santa María Yosoyúa"
"res_city_mx_oax_446","base.mx","base.state_mx_oax","446","Santa María Yucuhiti","Santa María Yucuhiti"
"res_city_mx_oax_447","base.mx","base.state_mx_oax","447","Santa María Zacatepec","Santa María Zacatepec"
"res_city_mx_oax_448","base.mx","base.state_mx_oax","448","Santa María Zaniza","Santa María Zaniza"
"res_city_mx_oax_449","base.mx","base.state_mx_oax","449","Santa María Zoquitlán","Santa María Zoquitlán"
"res_city_mx_oax_450","base.mx","base.state_mx_oax","450","Santiago Amoltepec","Santiago Amoltepec"
"res_city_mx_oax_451","base.mx","base.state_mx_oax","451","Santiago Apoala","Santiago Apoala"
"res_city_mx_oax_452","base.mx","base.state_mx_oax","452","Santiago Apóstol","Santiago Apóstol"
"res_city_mx_oax_453","base.mx","base.state_mx_oax","453","Santiago Astata","Santiago Astata"
"res_city_mx_oax_454","base.mx","base.state_mx_oax","454","Santiago Atitlán","Santiago Atitlán"
"res_city_mx_oax_455","base.mx","base.state_mx_oax","455","Santiago Ayuquililla","Santiago Ayuquililla"
"res_city_mx_oax_456","base.mx","base.state_mx_oax","456","Santiago Cacaloxtepec","Santiago Cacaloxtepec"
"res_city_mx_oax_457","base.mx","base.state_mx_oax","457","Santiago Camotlán","Santiago Camotlán"
"res_city_mx_oax_458","base.mx","base.state_mx_oax","458","Santiago Comaltepec","Santiago Comaltepec"
"res_city_mx_oax_459","base.mx","base.state_mx_oax","459","Santiago Chazumba","Santiago Chazumba"
"res_city_mx_oax_460","base.mx","base.state_mx_oax","460","Santiago Choápam","Santiago Choápam"
"res_city_mx_oax_461","base.mx","base.state_mx_oax","461","Santiago del Río","Santiago del Río"
"res_city_mx_oax_462","base.mx","base.state_mx_oax","462","Santiago Huajolotitlán","Santiago Huajolotitlán"
